loan_id,customer_id,asset_type,loan_amount,interest_rate,loan_term_months,credit_score,annual_income,days_past_due,ltv,unemployment_rate,default_probability,default_flag,lgd,ead,ecl,stage
LN004463,CUST004463,Structured Credit,93587.66,9.52,240,782,1013386.26,90,52.5,5.23,0.17,1,0.35,93587.66,5568.47,3
LN004464,CUST004464,Auto Loan,6936.84,8.06,360,717,1425704.28,0,83.15,8.44,0.09,0,0.4,6936.84,249.73,1
LN004465,CUST004465,Mortgage,152733.72,6.75,48,692,1413753.13,0,75.25,3.71,0.02,0,0.25,152733.72,763.67,1
LN004466,CUST004466,Auto Loan,11001.96,7.34,360,809,718415.98,0,76.74,3.24,0.02,0,0.25,11001.96,55.01,1
LN004467,CUST004467,Auto Loan,23412.73,7.39,36,767,1997681.57,0,58.36,7.11,0.05,0,0.25,23412.73,292.66,1
LN004468,CUST004468,Auto Loan,35290.1,11.72,240,695,922439.86,0,49.32,5.31,0.02,0,0.25,35290.1,176.45,1
LN004469,CUST004469,Structured Credit,32776.38,10.59,120,648,1555922.55,0,77.41,7.59,0.11,0,0.35,32776.38,1261.89,1
LN004470,CUST004470,Structured Credit,73459.37,8.21,60,731,860925.01,0,75.17,3.41,0.02,0,0.35,73459.37,514.22,1
LN004471,CUST004471,Structured Credit,17318.22,6.4,120,718,1206627.71,60,60.28,5.3,0.02,0,0.35,17318.22,121.23,2
LN004472,CUST004472,Structured Credit,43587.98,10.68,180,782,716907.91,0,57.75,4.41,0.02,0,0.35,43587.98,305.12,1
LN004473,CUST004473,Auto Loan,24227.69,6.1,360,642,1674267.53,0,60.83,7.44,0.11,0,0.25,24227.69,666.26,1
LN004474,CUST004474,Auto Loan,44649.51,6.47,36,666,1207564.81,60,69.39,4.36,0.02,0,0.25,44649.51,223.25,2
LN004475,CUST004475,Mortgage,34705.71,7.56,60,553,286263.94,30,98.49,5.75,0.12,1,0.4,34705.71,1665.87,2
LN004476,CUST004476,Mortgage,38756.55,11.16,48,634,313371.24,0,85.81,7.91,0.15,1,0.4,38756.55,2325.39,1
LN004477,CUST004477,Mortgage,24712.21,5.92,48,716,1310052.22,0,91.1,8.49,0.09,0,0.4,24712.21,889.64,1
LN004478,CUST004478,Auto Loan,25411.45,5.86,48,556,662258.2,0,70.34,7.34,0.11,0,0.25,25411.45,698.81,1
LN004479,CUST004479,Mortgage,44404.26,8.46,240,781,1566344.61,60,71.57,5.58,0.02,0,0.25,44404.26,222.02,2
LN004480,CUST004480,Mortgage,70305.19,6.93,48,800,1168431.51,0,52.26,6.43,0.02,0,0.25,70305.19,351.53,1
LN004481,CUST004481,Auto Loan,23889.74,8.98,60,634,1722444.63,60,83.26,7.14,0.15,0,0.4,23889.74,1433.38,2
LN004482,CUST004482,Mortgage,19768.85,8.16,360,742,2392889.14,60,65.3,8.25,0.05,0,0.25,19768.85,247.11,2
LN004483,CUST004483,Mortgage,55794.03,8.04,360,672,1439656.3,90,84.55,8.33,0.24,0,0.4,55794.03,5356.23,3
LN004484,CUST004484,Mortgage,35498.56,5.78,360,638,2021601.86,0,64.54,8.59,0.11,0,0.25,35498.56,976.21,1
LN004485,CUST004485,Auto Loan,64948.42,5.99,240,644,1944342.24,0,46.51,7.86,0.11,1,0.25,64948.42,1786.08,1
LN004486,CUST004486,Mortgage,19263.01,10.75,180,849,2324029.98,0,50.38,3.88,0.02,0,0.25,19263.01,96.32,1
LN004487,CUST004487,Auto Loan,10450.37,11.2,48,594,731540.2,0,88.69,7.49,0.15,1,0.4,10450.37,627.02,1
LN004488,CUST004488,Auto Loan,25006.65,6.64,360,802,2111485.68,90,55.52,7.89,0.2,0,0.25,25006.65,1250.33,3
LN004489,CUST004489,Mortgage,21238.12,5.79,48,600,2287420.85,120,55.86,8.27,0.26,0,0.25,21238.12,1380.48,3
LN004490,CUST004490,Mortgage,34366.86,5.37,240,614,1133716.71,0,95.76,8.55,0.15,0,0.4,34366.86,2062.01,1
LN004491,CUST004491,Auto Loan,23253.44,9.26,48,603,956086.44,0,79.46,6.05,0.08,0,0.25,23253.44,465.07,1
LN004492,CUST004492,Mortgage,61005.05,10.01,180,771,2392080.8,90,46.86,6.93,0.17,0,0.25,61005.05,2592.71,3
LN004493,CUST004493,Mortgage,29681.96,7.61,240,621,1662173.85,90,48.62,3.06,0.23,0,0.25,29681.96,1706.71,3
LN004494,CUST004494,Mortgage,40349.41,9.76,240,717,1106522.09,90,56.34,6.44,0.17,0,0.25,40349.41,1714.85,3
LN004495,CUST004495,Mortgage,40552.15,9.99,36,735,2031612.37,120,75.64,5.84,0.17,1,0.25,40552.15,1723.47,3
LN004496,CUST004496,Mortgage,41625.51,11.55,240,692,935066.28,90,85.17,8.77,0.24,0,0.4,41625.51,3996.05,3
LN004497,CUST004497,Mortgage,35707.27,5.45,48,568,646917.07,0,56.47,8.41,0.11,0,0.25,35707.27,981.95,1
LN004498,CUST004498,Auto Loan,51917.98,6.35,240,559,1473931.68,0,92.24,7.79,0.15,0,0.4,51917.98,3115.08,1
LN004499,CUST004499,Auto Loan,20806.93,5.48,48,821,1523977.1,90,46.55,3.34,0.17,0,0.25,20806.93,884.29,3
LN004500,CUST004500,Mortgage,96721.65,11.08,48,720,2107929.59,0,52.46,5.41,0.02,0,0.25,96721.65,483.61,1
LN004501,CUST004501,Mortgage,30773.95,10.55,360,565,1278311.55,30,98.23,7.18,0.15,0,0.4,30773.95,1846.44,2
LN004502,CUST004502,Mortgage,14500.17,9.02,240,629,2082819.71,0,48.08,3.18,0.08,0,0.25,14500.17,290.0,1
LN004503,CUST004503,Auto Loan,41425.48,5.59,36,833,950476.03,60,93.29,4.41,0.06,0,0.4,41425.48,994.21,2
LN004504,CUST004504,Auto Loan,20013.73,6.91,48,739,1544578.45,90,82.24,8.33,0.24,0,0.4,20013.73,1921.32,3
LN004505,CUST004505,Mortgage,57857.26,7.08,360,697,719063.75,0,44.39,3.78,0.02,0,0.25,57857.26,289.29,1
LN004506,CUST004506,Auto Loan,170539.79,8.93,36,712,1117253.39,30,69.02,3.31,0.02,0,0.25,170539.79,852.7,2
LN004507,CUST004507,Mortgage,20939.65,6.81,36,814,2179464.32,90,71.14,6.48,0.17,0,0.25,20939.65,889.94,3
LN004508,CUST004508,Auto Loan,45828.46,5.51,240,687,735973.44,30,95.93,8.68,0.09,0,0.4,45828.46,1649.82,2
LN004509,CUST004509,Mortgage,10626.92,10.12,120,850,2073038.79,0,65.27,8.01,0.05,0,0.25,10626.92,132.84,1
LN004510,CUST004510,Structured Credit,49897.87,7.09,360,579,886461.23,120,66.81,8.85,0.26,1,0.35,49897.87,4540.71,3
LN004511,CUST004511,Auto Loan,19535.73,8.17,120,717,327601.87,0,46.75,7.52,0.05,0,0.25,19535.73,244.2,1
LN004512,CUST004512,Mortgage,23449.77,5.89,48,640,497352.78,0,78.35,5.62,0.08,0,0.25,23449.77,469.0,1
LN004513,CUST004513,Auto Loan,16799.42,10.62,60,640,1928228.98,0,52.65,8.68,0.11,0,0.25,16799.42,461.98,1
LN004514,CUST004514,Mortgage,60627.62,8.96,120,760,839659.58,120,44.65,5.56,0.17,0,0.25,60627.62,2576.67,3
LN004515,CUST004515,Mortgage,73505.32,11.31,360,849,1721827.58,0,99.82,5.1,0.06,0,0.4,73505.32,1764.13,1
LN004516,CUST004516,Mortgage,36914.87,8.47,240,723,1823197.53,0,56.18,5.69,0.02,0,0.25,36914.87,184.57,1
LN004517,CUST004517,Mortgage,19829.01,11.59,360,683,1026516.54,0,48.46,7.88,0.05,0,0.25,19829.01,247.86,1
LN004518,CUST004518,Structured Credit,110488.43,11.24,240,573,1318567.72,0,81.97,8.51,0.15,0,0.5,110488.43,8286.63,1
LN004519,CUST004519,Auto Loan,21476.46,9.04,120,750,1158475.95,60,89.3,5.15,0.06,0,0.4,21476.46,515.44,2
LN004520,CUST004520,Auto Loan,7995.05,11.54,60,768,2381535.24,0,43.84,5.77,0.02,0,0.25,7995.05,39.98,1
LN004521,CUST004521,Structured Credit,50054.73,7.26,180,556,969884.94,60,46.32,8.39,0.11,0,0.35,50054.73,1927.11,2
LN004522,CUST004522,Mortgage,16758.45,7.56,48,555,662476.85,30,45.41,3.28,0.08,0,0.25,16758.45,335.17,2
LN004523,CUST004523,Structured Credit,72549.63,5.32,360,667,1072583.9,30,42.82,7.7,0.05,0,0.35,72549.63,1269.62,2
LN004524,CUST004524,Mortgage,27811.46,9.12,180,710,1756410.34,60,79.57,5.73,0.02,0,0.25,27811.46,139.06,2
LN004525,CUST004525,Structured Credit,55414.65,10.05,180,634,1819066.05,30,75.3,5.26,0.08,0,0.35,55414.65,1551.61,2
LN004526,CUST004526,Mortgage,96862.74,10.41,36,797,2329128.96,60,79.77,5.68,0.02,0,0.25,96862.74,484.31,2
LN004527,CUST004527,Mortgage,15580.86,6.05,36,715,2233947.59,0,70.34,5.51,0.02,0,0.25,15580.86,77.9,1
LN004528,CUST004528,Structured Credit,24436.76,8.11,48,694,898721.17,0,89.05,7.54,0.09,0,0.5,24436.76,1099.65,1
LN004529,CUST004529,Mortgage,34441.94,6.24,60,580,1274117.31,60,72.8,8.57,0.11,0,0.25,34441.94,947.15,2
LN004530,CUST004530,Auto Loan,106541.08,9.63,36,769,1931355.22,0,95.12,5.95,0.06,0,0.4,106541.08,2556.99,1
LN004531,CUST004531,Auto Loan,22905.49,6.11,360,682,2312208.88,0,69.14,8.0,0.05,1,0.25,22905.49,286.32,1
LN004532,CUST004532,Auto Loan,23952.97,11.33,360,613,1008621.28,120,87.44,7.39,0.3,0,0.4,23952.97,2874.36,3
LN004533,CUST004533,Auto Loan,50751.6,6.61,120,625,1249993.23,0,64.44,4.98,0.08,0,0.25,50751.6,1015.03,1
LN004534,CUST004534,Auto Loan,24244.37,7.04,360,680,2273826.11,60,66.11,6.52,0.02,0,0.25,24244.37,121.22,2
LN004535,CUST004535,Mortgage,40407.4,10.96,48,587,1056588.71,30,90.94,7.0,0.12,1,0.4,40407.4,1939.56,2
LN004536,CUST004536,Mortgage,12257.87,8.21,240,603,1331154.22,120,46.46,3.14,0.23,0,0.25,12257.87,704.83,3
LN004537,CUST004537,Mortgage,171104.71,5.17,180,679,2285134.32,0,73.9,5.38,0.02,0,0.25,171104.71,855.52,1
LN004538,CUST004538,Mortgage,14137.75,8.46,360,767,2055047.24,0,83.58,8.96,0.09,0,0.4,14137.75,508.96,1
LN004539,CUST004539,Auto Loan,28991.94,5.59,48,551,797719.58,120,85.03,6.82,0.27,1,0.4,28991.94,3131.13,3
LN004540,CUST004540,Auto Loan,35499.12,11.9,240,795,980788.9,120,75.49,5.01,0.17,0,0.25,35499.12,1508.71,3
LN004541,CUST004541,Auto Loan,138535.47,9.12,240,689,1044157.14,0,66.88,4.5,0.02,0,0.25,138535.47,692.68,1
LN004542,CUST004542,Mortgage,14365.83,6.8,36,845,2303661.57,0,55.65,4.26,0.02,0,0.25,14365.83,71.83,1
LN004543,CUST004543,Auto Loan,145596.28,8.95,240,807,2497600.91,0,94.57,5.41,0.06,0,0.4,145596.28,3494.31,1
LN004544,CUST004544,Auto Loan,61699.05,5.54,60,654,1991509.68,0,62.19,4.16,0.02,0,0.25,61699.05,308.5,1
LN004545,CUST004545,Mortgage,48628.58,10.6,240,734,1339734.18,60,87.94,3.81,0.06,1,0.4,48628.58,1167.09,2
LN004546,CUST004546,Structured Credit,18228.77,11.48,240,793,272891.09,90,41.9,5.18,0.17,0,0.35,18228.77,1084.61,3
LN004547,CUST004547,Auto Loan,54165.47,11.12,180,713,1819348.13,0,53.93,6.64,0.02,0,0.25,54165.47,270.83,1
LN004548,CUST004548,Mortgage,21885.06,7.39,60,681,1126062.62,120,60.74,3.88,0.17,1,0.25,21885.06,930.12,3
LN004549,CUST004549,Mortgage,88138.34,7.28,48,752,1674219.56,90,80.29,3.27,0.21,1,0.4,88138.34,7403.62,3
LN004550,CUST004550,Mortgage,18402.77,5.25,60,759,1615061.42,0,59.16,3.21,0.02,0,0.25,18402.77,92.01,1
LN004551,CUST004551,Structured Credit,33549.9,9.56,60,650,1331872.13,30,42.48,4.6,0.02,0,0.35,33549.9,234.85,2
LN004552,CUST004552,Auto Loan,24619.86,8.74,48,820,2374871.64,0,50.43,4.14,0.02,0,0.25,24619.86,123.1,1
LN004553,CUST004553,Auto Loan,18191.94,8.22,180,598,302079.28,90,55.55,6.24,0.23,0,0.25,18191.94,1046.04,3
LN004554,CUST004554,Structured Credit,61017.98,11.35,360,788,1852298.09,0,50.56,5.73,0.02,0,0.35,61017.98,427.13,1
LN004555,CUST004555,Mortgage,52829.29,6.18,240,764,1172139.7,30,52.22,4.95,0.02,0,0.25,52829.29,264.15,2
LN004556,CUST004556,Mortgage,84652.26,5.07,60,840,1856028.51,0,86.14,8.0,0.09,0,0.4,84652.26,3047.48,1
LN004557,CUST004557,Mortgage,10447.18,5.51,60,829,1769244.21,0,64.72,6.03,0.02,0,0.25,10447.18,52.24,1
LN004558,CUST004558,Mortgage,76490.32,6.56,360,626,273035.51,0,64.31,3.55,0.08,1,0.25,76490.32,1529.81,1
LN004559,CUST004559,Structured Credit,209779.91,5.23,48,700,892011.61,120,98.0,4.77,0.21,0,0.5,209779.91,22026.89,3
LN004560,CUST004560,Structured Credit,26472.22,8.52,120,846,675455.92,0,66.8,8.84,0.05,0,0.35,26472.22,463.26,1
LN004561,CUST004561,Mortgage,136844.98,7.2,360,706,625719.29,120,95.66,8.86,0.24,1,0.4,136844.98,13137.12,3
LN004562,CUST004562,Auto Loan,30205.74,6.26,60,747,1889072.54,90,57.94,4.53,0.17,0,0.25,30205.74,1283.74,3
LN004563,CUST004563,Structured Credit,13895.4,10.25,36,836,788990.54,0,64.04,4.0,0.02,0,0.35,13895.4,97.27,1
LN004564,CUST004564,Auto Loan,29320.94,6.43,240,573,1318159.63,60,63.78,5.97,0.08,0,0.25,29320.94,586.42,2
LN004565,CUST004565,Auto Loan,75640.17,9.81,240,558,805725.24,120,72.76,5.89,0.23,1,0.25,75640.17,4349.31,3
LN004566,CUST004566,Structured Credit,20196.74,7.44,360,681,1555526.1,120,75.05,5.46,0.17,0,0.35,20196.74,1201.71,3
LN004567,CUST004567,Auto Loan,23855.33,8.58,180,626,1871290.98,0,54.89,6.18,0.08,0,0.25,23855.33,477.11,1
LN004568,CUST004568,Auto Loan,55021.41,11.54,360,775,994918.16,120,87.62,4.39,0.21,0,0.4,55021.41,4621.8,3
LN004569,CUST004569,Auto Loan,36393.38,5.26,60,680,1606796.91,60,69.79,3.69,0.02,0,0.25,36393.38,181.97,2
LN004570,CUST004570,Structured Credit,54679.06,8.5,48,639,2105923.24,60,40.42,6.42,0.08,0,0.35,54679.06,1531.01,2
LN004571,CUST004571,Mortgage,42893.72,10.98,36,666,462004.64,90,75.48,8.6,0.2,0,0.25,42893.72,2144.69,3
LN004572,CUST004572,Mortgage,50804.37,9.12,360,659,1849008.85,0,87.88,3.83,0.06,0,0.4,50804.37,1219.3,1
LN004573,CUST004573,Auto Loan,26833.04,6.94,48,820,977076.12,90,55.03,7.23,0.2,0,0.25,26833.04,1341.65,3
LN004574,CUST004574,Mortgage,42710.99,7.78,360,776,525962.4,60,42.27,5.63,0.02,0,0.25,42710.99,213.55,2
LN004575,CUST004575,Mortgage,18974.27,9.76,60,793,1477721.97,90,88.43,4.76,0.21,0,0.4,18974.27,1593.84,3
LN004576,CUST004576,Auto Loan,89491.91,11.24,36,604,759090.22,30,98.58,8.12,0.15,1,0.4,89491.91,5369.51,2
LN004577,CUST004577,Mortgage,23295.32,5.29,180,586,2098064.03,0,44.59,5.74,0.08,0,0.25,23295.32,465.91,1
LN004578,CUST004578,Auto Loan,80032.91,5.5,180,604,346515.8,0,96.28,6.5,0.12,0,0.4,80032.91,3841.58,1
LN004579,CUST004579,Structured Credit,30837.14,7.28,360,561,471969.02,60,61.56,5.66,0.08,0,0.35,30837.14,863.44,2
LN004580,CUST004580,Mortgage,41831.27,6.63,180,734,1422241.28,0,96.49,3.49,0.06,0,0.4,41831.27,1003.95,1
LN004581,CUST004581,Structured Credit,25681.47,6.85,120,786,1575119.01,90,78.93,6.57,0.17,0,0.35,25681.47,1528.05,3
LN004582,CUST004582,Auto Loan,17832.95,6.55,48,842,1892245.0,0,93.41,5.51,0.06,1,0.4,17832.95,427.99,1
LN004583,CUST004583,Mortgage,10707.16,6.37,60,753,833336.64,30,87.15,3.52,0.06,0,0.4,10707.16,256.97,2
LN004584,CUST004584,Mortgage,17348.7,5.91,36,760,2143960.92,30,41.68,6.57,0.02,0,0.25,17348.7,86.74,2
LN004585,CUST004585,Mortgage,28948.21,11.54,360,775,2394570.26,0,43.93,3.06,0.02,0,0.25,28948.21,144.74,1
LN004586,CUST004586,Structured Credit,42121.58,6.01,360,556,1372838.43,0,71.54,4.25,0.08,0,0.35,42121.58,1179.4,1
LN004587,CUST004587,Auto Loan,73663.71,6.43,240,769,1961195.57,0,47.78,7.69,0.05,0,0.25,73663.71,920.8,1
LN004588,CUST004588,Auto Loan,26581.47,6.72,240,577,1430908.8,30,67.66,3.23,0.08,0,0.25,26581.47,531.63,2
LN004589,CUST004589,Mortgage,19587.12,11.53,48,842,406300.82,0,97.28,6.88,0.06,0,0.4,19587.12,470.09,1
LN004590,CUST004590,Mortgage,13228.11,10.29,60,761,983750.9,0,57.69,8.7,0.05,0,0.25,13228.11,165.35,1
LN004591,CUST004591,Mortgage,50819.96,10.53,120,738,446845.05,30,69.33,4.03,0.02,0,0.25,50819.96,254.1,2
LN004592,CUST004592,Auto Loan,95629.46,5.73,60,624,2474978.02,0,63.06,5.5,0.08,0,0.25,95629.46,1912.59,1
LN004593,CUST004593,Mortgage,88117.92,10.85,48,791,765308.3,0,77.79,6.45,0.02,0,0.25,88117.92,440.59,1
LN004594,CUST004594,Auto Loan,59691.98,7.86,60,663,1680775.94,0,51.63,5.7,0.02,0,0.25,59691.98,298.46,1
LN004595,CUST004595,Mortgage,56782.32,6.84,240,716,889776.48,120,55.6,6.72,0.17,0,0.25,56782.32,2413.25,3
LN004596,CUST004596,Mortgage,119173.61,9.03,240,655,1719803.98,0,91.53,5.42,0.06,0,0.4,119173.61,2860.17,1
LN004597,CUST004597,Mortgage,45819.13,10.76,36,700,723403.8,0,88.68,3.89,0.06,0,0.4,45819.13,1099.66,1
LN004598,CUST004598,Auto Loan,57084.66,10.45,120,633,2016857.65,30,87.35,3.53,0.12,0,0.4,57084.66,2740.06,2
LN004599,CUST004599,Mortgage,29011.61,11.23,240,761,499326.11,60,86.26,7.47,0.09,0,0.4,29011.61,1044.42,2
LN004600,CUST004600,Auto Loan,13996.6,11.5,36,816,2264088.4,0,67.57,4.43,0.02,0,0.25,13996.6,69.98,1
LN004601,CUST004601,Auto Loan,22500.79,6.67,120,818,2140948.81,0,83.73,8.08,0.09,0,0.4,22500.79,810.03,1
LN004602,CUST004602,Mortgage,36083.42,7.97,240,726,1777316.52,0,63.23,7.46,0.05,0,0.25,36083.42,451.04,1
LN004603,CUST004603,Structured Credit,37894.06,5.1,120,820,401682.91,30,46.04,3.3,0.02,0,0.35,37894.06,265.26,2
LN004604,CUST004604,Auto Loan,139860.41,11.16,60,731,719280.31,30,63.6,4.21,0.02,0,0.25,139860.41,699.3,2
LN004605,CUST004605,Mortgage,38441.54,6.08,36,708,2183563.59,0,49.52,4.75,0.02,0,0.25,38441.54,192.21,1
LN004606,CUST004606,Structured Credit,82883.43,11.03,120,738,524442.48,60,63.45,6.57,0.02,0,0.35,82883.43,580.18,2
LN004607,CUST004607,Structured Credit,26780.95,7.31,360,735,600847.22,0,57.85,7.86,0.05,0,0.35,26780.95,468.67,1
LN004608,CUST004608,Auto Loan,29197.16,7.58,120,795,1474007.48,120,75.95,3.36,0.17,0,0.25,29197.16,1240.88,3
LN004609,CUST004609,Structured Credit,14324.04,5.27,60,591,866899.24,30,61.69,4.5,0.08,0,0.35,14324.04,401.07,2
LN004610,CUST004610,Auto Loan,21598.31,7.29,240,834,749670.32,90,82.34,5.26,0.21,0,0.4,21598.31,1814.26,3
LN004611,CUST004611,Auto Loan,52516.73,11.22,240,849,1545580.22,0,70.73,4.1,0.02,0,0.25,52516.73,262.58,1
LN004612,CUST004612,Auto Loan,36508.2,5.18,360,843,1088297.52,0,95.17,6.27,0.06,0,0.4,36508.2,876.2,1
LN004613,CUST004613,Mortgage,70266.96,7.84,48,730,566259.77,0,45.46,5.87,0.02,0,0.25,70266.96,351.33,1
LN004614,CUST004614,Auto Loan,41228.2,5.22,48,731,1453420.98,60,81.26,4.9,0.06,0,0.4,41228.2,989.48,2
LN004615,CUST004615,Auto Loan,28375.53,7.6,240,767,1120777.91,0,80.34,6.1,0.06,0,0.4,28375.53,681.01,1
LN004616,CUST004616,Auto Loan,163375.71,6.21,360,712,1902662.74,0,97.04,5.13,0.06,0,0.4,163375.71,3921.02,1
LN004617,CUST004617,Structured Credit,34005.16,6.77,180,595,481199.75,0,62.29,5.06,0.08,0,0.35,34005.16,952.14,1
LN004618,CUST004618,Structured Credit,81969.35,11.14,180,641,1646379.8,0,58.33,4.59,0.08,1,0.35,81969.35,2295.14,1
LN004619,CUST004619,Auto Loan,27423.44,8.05,360,654,1232109.99,30,50.34,6.24,0.02,0,0.25,27423.44,137.12,2
LN004620,CUST004620,Structured Credit,59678.05,6.92,120,756,1163639.22,0,55.92,5.66,0.02,0,0.35,59678.05,417.75,1
LN004621,CUST004621,Structured Credit,69536.77,9.13,240,688,772647.3,0,70.11,4.18,0.02,0,0.35,69536.77,486.76,1
LN004622,CUST004622,Mortgage,42021.82,5.99,48,578,318458.56,0,90.26,3.08,0.12,0,0.4,42021.82,2017.05,1
LN004623,CUST004623,Auto Loan,6987.39,6.82,120,800,2157300.69,30,57.06,3.91,0.02,0,0.25,6987.39,34.94,2
LN004624,CUST004624,Mortgage,36782.47,8.82,36,740,984422.69,0,49.46,3.26,0.02,0,0.25,36782.47,183.91,1
LN004625,CUST004625,Structured Credit,85932.9,6.66,360,596,1782454.84,30,56.33,5.59,0.08,0,0.35,85932.9,2406.12,2
LN004626,CUST004626,Mortgage,52535.09,9.75,360,800,2382071.65,0,46.06,4.35,0.02,0,0.25,52535.09,262.68,1
LN004627,CUST004627,Auto Loan,49616.92,8.44,48,812,1521228.17,0,95.6,5.52,0.06,0,0.4,49616.92,1190.81,1
LN004628,CUST004628,Mortgage,10877.16,10.4,48,613,1143580.53,0,92.36,4.98,0.12,0,0.4,10877.16,522.1,1
LN004629,CUST004629,Mortgage,21931.55,11.64,48,817,853615.52,0,58.51,6.23,0.02,0,0.25,21931.55,109.66,1
LN004630,CUST004630,Mortgage,48433.66,5.81,360,561,2351598.53,60,54.82,7.34,0.11,0,0.25,48433.66,1331.93,2
LN004631,CUST004631,Auto Loan,48400.64,7.34,180,841,1784672.84,0,94.32,5.88,0.06,0,0.4,48400.64,1161.62,1
LN004632,CUST004632,Auto Loan,84988.12,7.24,60,578,1746883.13,30,40.11,3.37,0.08,0,0.25,84988.12,1699.76,2
LN004633,CUST004633,Structured Credit,32813.43,6.06,60,688,1208856.23,0,76.03,3.11,0.02,0,0.35,32813.43,229.69,1
LN004634,CUST004634,Structured Credit,48246.42,10.67,360,634,2151359.6,0,94.96,4.28,0.12,0,0.5,48246.42,2894.79,1
LN004635,CUST004635,Auto Loan,36734.14,10.32,180,623,1855762.42,0,70.51,5.55,0.08,0,0.25,36734.14,734.68,1
LN004636,CUST004636,Structured Credit,18199.33,8.39,240,800,887162.36,0,40.18,3.27,0.02,0,0.35,18199.33,127.4,1
LN004637,CUST004637,Auto Loan,7487.17,8.76,240,773,1599051.99,0,53.13,4.97,0.02,0,0.25,7487.17,37.44,1
LN004638,CUST004638,Mortgage,49104.54,5.42,360,596,1217936.4,30,95.35,8.32,0.15,0,0.4,49104.54,2946.27,2
LN004639,CUST004639,Mortgage,41017.87,8.89,360,630,264827.87,0,41.02,3.54,0.08,0,0.25,41017.87,820.36,1
LN004640,CUST004640,Structured Credit,23559.34,10.54,180,670,2067152.72,0,63.69,8.69,0.05,0,0.35,23559.34,412.29,1
LN004641,CUST004641,Structured Credit,11691.05,9.02,180,592,526368.29,60,87.38,8.14,0.15,0,0.5,11691.05,876.83,2
LN004642,CUST004642,Auto Loan,56433.47,6.86,240,695,1397397.64,0,90.29,7.99,0.09,0,0.4,56433.47,2031.6,1
LN004643,CUST004643,Structured Credit,30147.46,9.67,60,623,1006508.93,0,68.66,8.18,0.11,0,0.35,30147.46,1160.68,1
LN004644,CUST004644,Auto Loan,53627.23,7.53,120,602,1019700.34,30,53.95,3.48,0.08,0,0.25,53627.23,1072.54,2
LN004645,CUST004645,Mortgage,133898.05,8.81,180,782,1324070.99,30,75.98,3.91,0.02,0,0.25,133898.05,669.49,2
LN004646,CUST004646,Mortgage,8111.18,8.41,120,844,2493301.98,30,55.83,3.81,0.02,0,0.25,8111.18,40.56,2
LN004647,CUST004647,Mortgage,22254.05,7.67,120,749,1168854.28,0,55.32,3.67,0.02,0,0.25,22254.05,111.27,1
LN004648,CUST004648,Auto Loan,31364.66,10.03,36,711,660240.77,30,88.46,4.97,0.06,0,0.4,31364.66,752.75,2
LN004649,CUST004649,Structured Credit,100546.78,11.19,60,586,1630614.26,120,49.26,7.98,0.26,0,0.35,100546.78,9149.76,3
LN004650,CUST004650,Auto Loan,11550.89,5.04,360,646,781647.34,0,40.33,4.51,0.08,0,0.25,11550.89,231.02,1
LN004651,CUST004651,Auto Loan,140800.98,11.54,120,598,487485.56,0,60.21,4.47,0.08,1,0.25,140800.98,2816.02,1
LN004652,CUST004652,Mortgage,39938.62,8.58,360,559,362891.89,0,69.46,7.06,0.11,0,0.25,39938.62,1098.31,1
LN004653,CUST004653,Mortgage,33955.28,9.91,360,589,301482.87,0,82.3,3.58,0.12,0,0.4,33955.28,1629.85,1
LN004654,CUST004654,Structured Credit,31614.09,10.99,60,702,1220120.46,90,86.87,5.16,0.21,0,0.5,31614.09,3319.48,3
LN004655,CUST004655,Auto Loan,26758.73,8.27,60,655,1210133.0,90,79.81,4.77,0.17,0,0.25,26758.73,1137.25,3
LN004656,CUST004656,Auto Loan,75635.55,10.84,36,590,667477.15,0,77.59,8.08,0.11,0,0.25,75635.55,2079.98,1
LN004657,CUST004657,Structured Credit,17189.18,6.24,360,713,2014042.87,0,79.94,6.09,0.02,0,0.35,17189.18,120.32,1
LN004658,CUST004658,Mortgage,46248.76,6.11,240,807,540858.91,60,56.29,6.88,0.02,0,0.25,46248.76,231.24,2
LN004659,CUST004659,Auto Loan,27752.27,9.6,60,760,2309463.68,30,62.94,3.77,0.02,0,0.25,27752.27,138.76,2
LN004660,CUST004660,Mortgage,21300.94,11.09,120,751,1572045.95,0,76.99,8.57,0.05,1,0.25,21300.94,266.26,1
LN004661,CUST004661,Mortgage,221944.5,11.25,240,744,312136.85,60,43.93,4.93,0.02,0,0.25,221944.5,1109.72,2
LN004662,CUST004662,Mortgage,48695.19,9.51,240,602,2416688.41,120,57.72,7.24,0.26,0,0.25,48695.19,3165.19,3
LN004663,CUST004663,Mortgage,55786.43,8.68,48,696,942867.83,0,64.39,8.73,0.05,0,0.25,55786.43,697.33,1
LN004664,CUST004664,Structured Credit,80534.73,7.32,120,831,1262443.66,30,72.01,6.05,0.02,0,0.35,80534.73,563.74,2
LN004665,CUST004665,Structured Credit,13427.43,11.86,120,792,889604.56,120,69.19,6.05,0.17,0,0.35,13427.43,798.93,3
LN004666,CUST004666,Mortgage,123822.5,7.24,60,600,1888947.92,0,83.09,3.7,0.12,0,0.4,123822.5,5943.48,1
LN004667,CUST004667,Auto Loan,6271.24,10.21,120,663,1342780.5,120,68.41,5.34,0.17,0,0.25,6271.24,266.53,3
